Instance_Name,Execution_Time,Initial_Solution,Final_Solution
adapted_instance1038_m=3_n=25_l=15_c=10_s=2_10.txt,0.070426,52,43
adapted_instance1040_m=3_n=25_l=15_c=10_s=1_1.txt,0.074089,58,55
adapted_instance1040_m=3_n=25_l=15_c=10_s=1_2.txt,0.066547,59,55
adapted_instance1040_m=3_n=25_l=15_c=10_s=1_3.txt,0.10869,61,53
adapted_instance1040_m=3_n=25_l=15_c=10_s=1_4.txt,0.060957,59,53
adapted_instance1040_m=3_n=25_l=15_c=10_s=1_5.txt,0.066924,59,53
adapted_instance1040_m=3_n=25_l=15_c=10_s=1_6.txt,0.051441,62,55
adapted_instance1040_m=3_n=25_l=15_c=10_s=1_7.txt,0.095061,60,55
adapted_instance1040_m=3_n=25_l=15_c=10_s=1_8.txt,0.074833,57,54
adapted_instance1040_m=3_n=25_l=15_c=10_s=1_9.txt,0.100555,61,56
adapted_instance1040_m=3_n=25_l=15_c=10_s=1_10.txt,0.070274,61,54
adapted_instance1042_m=3_n=25_l=15_c=10_s=0_1.txt,0.117159,55,43
adapted_instance1042_m=3_n=25_l=15_c=10_s=0_2.txt,0.124201,49,43
adapted_instance1042_m=3_n=25_l=15_c=10_s=0_3.txt,0.139996,54,42
adapted_instance1042_m=3_n=25_l=15_c=10_s=0_4.txt,0.054503,50,45
adapted_instance1042_m=3_n=25_l=15_c=10_s=0_5.txt,0.071101,53,43
adapted_instance1042_m=3_n=25_l=15_c=10_s=0_6.txt,0.056661,51,45
adapted_instance1042_m=3_n=25_l=15_c=10_s=0_7.txt,0.055879,48,44
adapted_instance1042_m=3_n=25_l=15_c=10_s=0_8.txt,0.077305,49,43
adapted_instance1042_m=3_n=25_l=15_c=10_s=0_9.txt,0.053068,49,43
adapted_instance1042_m=3_n=25_l=15_c=10_s=0_10.txt,0.098884,52,44
adapted_instance1044_m=3_n=25_l=15_c=10_s=2_1.txt,0.191675,52,45
adapted_instance1044_m=3_n=25_l=15_c=10_s=2_2.txt,0.054585,51,46
adapted_instance1044_m=3_n=25_l=15_c=10_s=2_3.txt,0.053489,53,45
adapted_instance1044_m=3_n=25_l=15_c=10_s=2_4.txt,0.06833,49,45
adapted_instance1044_m=3_n=25_l=15_c=10_s=2_5.txt,0.050004,50,45
adapted_instance1044_m=3_n=25_l=15_c=10_s=2_6.txt,0.066147,51,44
adapted_instance1044_m=3_n=25_l=15_c=10_s=2_7.txt,0.053676,51,45
adapted_instance1044_m=3_n=25_l=15_c=10_s=2_8.txt,0.165636,52,45
adapted_instance1044_m=3_n=25_l=15_c=10_s=2_9.txt,0.099859,53,44
adapted_instance1044_m=3_n=25_l=15_c=10_s=2_10.txt,0.049472,50,48
adapted_instance1046_m=3_n=25_l=15_c=10_s=1_1.txt,0.241668,53,47
adapted_instance1046_m=3_n=25_l=15_c=10_s=1_2.txt,0.146134,56,46
adapted_instance1046_m=3_n=25_l=15_c=10_s=1_3.txt,0.064975,55,48
